Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T021_001,ACS15_5yr_B08015001,ACS15_5yr_B08015002,ACS15_5yr_B08015003,ACS15_5yr_B08015001s,ACS15_5yr_B08015002s,ACS15_5yr_B08015003s
6037296210,14000US06037296210,"Census Tract 2962.10, Los Angeles County, California","Census Tract 2962.10, Los Angeles County, California",ca,140,0,ACSSF,4842,,,,,6,37,,,,296210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2749,3,855,500,355,100,86.66666667,66.66666667
6037296220,14000US06037296220,"Census Tract 2962.20, Los Angeles County, California","Census Tract 2962.20, Los Angeles County, California",ca,140,0,ACSSF,4843,,,,,6,37,,,,296220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4602,2.89,1140,610,535,142.4242424,89.6969697,94.54545455
6037296300,14000US06037296300,"Census Tract 2963, Los Angeles County, California","Census Tract 2963, Los Angeles County, California",ca,140,0,ACSSF,4844,,,,,6,37,,,,296300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4530,2.46,2010,945,1065,129.0909091,92.12121212,100
6037296401,14000US06037296401,"Census Tract 2964.01, Los Angeles County, California","Census Tract 2964.01, Los Angeles County, California",ca,140,0,ACSSF,4845,,,,,6,37,,,,296401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3417,2.65,1305,670,635,109.0909091,70.90909091,63.03030303
6037296402,14000US06037296402,"Census Tract 2964.02, Los Angeles County, California","Census Tract 2964.02, Los Angeles County, California",ca,140,0,ACSSF,4846,,,,,6,37,,,,296402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3043,2.68,1230,625,610,121.2121212,81.21212121,85.45454545
6037296500,14000US06037296500,"Census Tract 2965, Los Angeles County, California","Census Tract 2965, Los Angeles County, California",ca,140,0,ACSSF,4847,,,,,6,37,,,,296500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,3.13,1285,805,475,173.3333333,152.1212121,66.66666667
6037296600,14000US06037296600,"Census Tract 2966, Los Angeles County, California","Census Tract 2966, Los Angeles County, California",ca,140,0,ACSSF,4848,,,,,6,37,,,,296600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5101,2.61,1500,825,675,152.1212121,105.4545455,127.2727273
6037296901,14000US06037296901,"Census Tract 2969.01, Los Angeles County, California","Census Tract 2969.01, Los Angeles County, California",ca,140,0,ACSSF,4849,,,,,6,37,,,,296901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4267,2.9,1350,725,625,123.6363636,109.0909091,73.93939394
6037296902,14000US06037296902,"Census Tract 2969.02, Los Angeles County, California","Census Tract 2969.02, Los Angeles County, California",ca,140,0,ACSSF,4850,,,,,6,37,,,,296902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3968,2.46,1605,1000,605,123.6363636,142.4242424,98.78787879
6037297000,14000US06037297000,"Census Tract 2970, Los Angeles County, California","Census Tract 2970, Los Angeles County, California",ca,140,0,ACSSF,4851,,,,,6,37,,,,297000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206,2.37,2395,1260,1135,184.2424242,122.4242424,117.5757576
6037297110,14000US06037297110,"Census Tract 2971.10, Los Angeles County, California","Census Tract 2971.10, Los Angeles County, California",ca,140,0,ACSSF,4852,,,,,6,37,,,,297110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5286,3.03,1300,775,530,130.9090909,106.0606061,72.12121212
6037297120,14000US06037297120,"Census Tract 2971.20, Los Angeles County, California","Census Tract 2971.20, Los Angeles County, California",ca,140,0,ACSSF,4853,,,,,6,37,,,,297120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3789,3.39,1365,855,510,165.4545455,109.6969697,89.09090909
6037297201,14000US06037297201,"Census Tract 2972.01, Los Angeles County, California","Census Tract 2972.01, Los Angeles County, California",ca,140,0,ACSSF,4854,,,,,6,37,,,,297201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3663,2.74,1230,680,550,170.9090909,101.8181818,99.39393939
6037297202,14000US06037297202,"Census Tract 2972.02, Los Angeles County, California","Census Tract 2972.02, Los Angeles County, California",ca,140,0,ACSSF,4855,,,,,6,37,,,,297202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3886,2.76,1410,785,625,143.6363636,86.66666667,108.4848485
6037297300,14000US06037297300,"Census Tract 2973, Los Angeles County, California","Census Tract 2973, Los Angeles County, California",ca,140,0,ACSSF,4856,,,,,6,37,,,,297300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2298,2.95,725,420,305,83.03030303,53.33333333,48.48484848
6037297400,14000US06037297400,"Census Tract 2974, Los Angeles County, California","Census Tract 2974, Los Angeles County, California",ca,140,0,ACSSF,4857,,,,,6,37,,,,297400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3761,2.44,1365,670,695,110.9090909,66.66666667,73.93939394
6037297500,14000US06037297500,"Census Tract 2975, Los Angeles County, California","Census Tract 2975, Los Angeles County, California",ca,140,0,ACSSF,4858,,,,,6,37,,,,297500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100,2.42,2225,1260,965,195.7575758,153.3333333,126.0606061
6037297601,14000US06037297601,"Census Tract 2976.01, Los Angeles County, California","Census Tract 2976.01, Los Angeles County, California",ca,140,0,ACSSF,4859,,,,,6,37,,,,297601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565,2.18,875,530,345,115.1515152,76.36363636,85.45454545
6037297602,14000US06037297602,"Census Tract 2976.02, Los Angeles County, California","Census Tract 2976.02, Los Angeles County, California",ca,140,0,ACSSF,4860,,,,,6,37,,,,297602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4005,2.26,1575,765,810,156.969697,83.63636364,113.3333333
6037300100,14000US06037300100,"Census Tract 3001, Los Angeles County, California","Census Tract 3001, Los Angeles County, California",ca,140,0,ACSSF,4861,,,,,6,37,,,,300100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5961,3.02,2340,1120,1220,157.5757576,106.6666667,106.0606061
6037300200,14000US06037300200,"Census Tract 3002, Los Angeles County, California","Census Tract 3002, Los Angeles County, California",ca,140,0,ACSSF,4862,,,,,6,37,,,,300200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5676,2.89,2280,1110,1170,132.1212121,81.81818182,100
6037300301,14000US06037300301,"Census Tract 3003.01, Los Angeles County, California","Census Tract 3003.01, Los Angeles County, California",ca,140,0,ACSSF,4863,,,,,6,37,,,,300301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6543,3.03,3065,1660,1410,172.1212121,136.3636364,112.1212121
6037300400,14000US06037300400,"Census Tract 3004, Los Angeles County, California","Census Tract 3004, Los Angeles County, California",ca,140,0,ACSSF,4864,,,,,6,37,,,,300400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5594,2.91,2260,1185,1080,147.8787879,104.8484848,107.2727273
6037300501,14000US06037300501,"Census Tract 3005.01, Los Angeles County, California","Census Tract 3005.01, Los Angeles County, California",ca,140,0,ACSSF,4865,,,,,6,37,,,,300501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3065,3.04,1220,615,605,84.24242424,78.18181818,65.45454545
6037300502,14000US06037300502,"Census Tract 3005.02, Los Angeles County, California","Census Tract 3005.02, Los Angeles County, California",ca,140,0,ACSSF,4866,,,,,6,37,,,,300502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6003,2.59,2940,1240,1700,238.1818182,155.7575758,169.0909091
6037300600,14000US06037300600,"Census Tract 3006, Los Angeles County, California","Census Tract 3006, Los Angeles County, California",ca,140,0,ACSSF,4867,,,,,6,37,,,,300600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8966,2.61,3330,1525,1810,163.6363636,120,129.0909091
6037300701,14000US06037300701,"Census Tract 3007.01, Los Angeles County, California","Census Tract 3007.01, Los Angeles County, California",ca,140,0,ACSSF,4868,,,,,6,37,,,,300701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6561,3.11,2920,1530,1390,178.7878788,138.7878788,109.6969697
6037300702,14000US06037300702,"Census Tract 3007.02, Los Angeles County, California","Census Tract 3007.02, Los Angeles County, California",ca,140,0,ACSSF,4869,,,,,6,37,,,,300702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5315,2.61,1790,990,800,213.3333333,139.3939394,111.5151515
6037300800,14000US06037300800,"Census Tract 3008, Los Angeles County, California","Census Tract 3008, Los Angeles County, California",ca,140,0,ACSSF,4870,,,,,6,37,,,,300800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7604,2.77,2790,1485,1305,203.030303,139.3939394,160
6037300901,14000US06037300901,"Census Tract 3009.01, Los Angeles County, California","Census Tract 3009.01, Los Angeles County, California",ca,140,0,ACSSF,4871,,,,,6,37,,,,300901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6307,2.89,2580,1445,1135,238.1818182,137.5757576,141.2121212
6037300902,14000US06037300902,"Census Tract 3009.02, Los Angeles County, California","Census Tract 3009.02, Los Angeles County, California",ca,140,0,ACSSF,4872,,,,,6,37,,,,300902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057,2.94,810,420,390,61.21212121,42.42424242,43.63636364
6037301000,14000US06037301000,"Census Tract 3010, Los Angeles County, California","Census Tract 3010, Los Angeles County, California",ca,140,0,ACSSF,4873,,,,,6,37,,,,301000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4944,2.5,1785,775,1010,147.8787879,92.72727273,120
6037301100,14000US06037301100,"Census Tract 3011, Los Angeles County, California","Census Tract 3011, Los Angeles County, California",ca,140,0,ACSSF,4874,,,,,6,37,,,,301100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6607,2.55,2665,1265,1400,214.5454545,143.6363636,138.1818182
6037301203,14000US06037301203,"Census Tract 3012.03, Los Angeles County, California","Census Tract 3012.03, Los Angeles County, California",ca,140,0,ACSSF,4875,,,,,6,37,,,,301203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4427,2.4,1750,840,905,134.5454545,84.84848485,95.15151515
6037301204,14000US06037301204,"Census Tract 3012.04, Los Angeles County, California","Census Tract 3012.04, Los Angeles County, California",ca,140,0,ACSSF,4876,,,,,6,37,,,,301204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5168,2.5,2040,1055,985,144.2424242,90.90909091,109.6969697
6037301205,14000US06037301205,"Census Tract 3012.05, Los Angeles County, California","Census Tract 3012.05, Los Angeles County, California",ca,140,0,ACSSF,4877,,,,,6,37,,,,301205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2244,3.06,900,420,480,81.81818182,46.66666667,52.72727273
6037301206,14000US06037301206,"Census Tract 3012.06, Los Angeles County, California","Census Tract 3012.06, Los Angeles County, California",ca,140,0,ACSSF,4878,,,,,6,37,,,,301206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5315,2.81,1955,1085,870,162.4242424,105.4545455,102.4242424
6037301300,14000US06037301300,"Census Tract 3013, Los Angeles County, California","Census Tract 3013, Los Angeles County, California",ca,140,0,ACSSF,4879,,,,,6,37,,,,301300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2.89,810,385,425,66.06060606,33.93939394,48.48484848
6037301400,14000US06037301400,"Census Tract 3014, Los Angeles County, California","Census Tract 3014, Los Angeles County, California",ca,140,0,ACSSF,4880,,,,,6,37,,,,301400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710,2.99,1555,850,705,140,101.2121212,89.6969697
6037301501,14000US06037301501,"Census Tract 3015.01, Los Angeles County, California","Census Tract 3015.01, Los Angeles County, California",ca,140,0,ACSSF,4881,,,,,6,37,,,,301501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860,3.09,850,445,410,50.3030303,37.57575758,40.60606061
6037301502,14000US06037301502,"Census Tract 3015.02, Los Angeles County, California","Census Tract 3015.02, Los Angeles County, California",ca,140,0,ACSSF,4882,,,,,6,37,,,,301502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6966,2.84,2510,1285,1225,198.1818182,116.969697,149.0909091
6037301601,14000US06037301601,"Census Tract 3016.01, Los Angeles County, California","Census Tract 3016.01, Los Angeles County, California",ca,140,0,ACSSF,4883,,,,,6,37,,,,301601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6492,2.77,2230,1195,1035,216.969697,134.5454545,132.1212121
6037301602,14000US06037301602,"Census Tract 3016.02, Los Angeles County, California","Census Tract 3016.02, Los Angeles County, California",ca,140,0,ACSSF,4884,,,,,6,37,,,,301602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4064,2.56,1490,810,680,110.3030303,89.6969697,85.45454545
6037301701,14000US06037301701,"Census Tract 3017.01, Los Angeles County, California","Census Tract 3017.01, Los Angeles County, California",ca,140,0,ACSSF,4885,,,,,6,37,,,,301701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2901,2.71,1225,680,550,123.030303,99.39393939,72.72727273
6037301702,14000US06037301702,"Census Tract 3017.02, Los Angeles County, California","Census Tract 3017.02, Los Angeles County, California",ca,140,0,ACSSF,4886,,,,,6,37,,,,301702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5904,3.04,1965,1100,865,188.4848485,142.4242424,98.78787879
6037301801,14000US06037301801,"Census Tract 3018.01, Los Angeles County, California","Census Tract 3018.01, Los Angeles County, California",ca,140,0,ACSSF,4887,,,,,6,37,,,,301801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4508,2.57,1900,1065,835,138.1818182,100,86.06060606
6037301802,14000US06037301802,"Census Tract 3018.02, Los Angeles County, California","Census Tract 3018.02, Los Angeles County, California",ca,140,0,ACSSF,4888,,,,,6,37,,,,301802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3479,2.76,1215,655,565,155.7575758,92.12121212,101.8181818
6037301900,14000US06037301900,"Census Tract 3019, Los Angeles County, California","Census Tract 3019, Los Angeles County, California",ca,140,0,ACSSF,4889,,,,,6,37,,,,301900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7966,2.5,2700,1445,1260,210.9090909,125.4545455,169.6969697
6037302002,14000US06037302002,"Census Tract 3020.02, Los Angeles County, California","Census Tract 3020.02, Los Angeles County, California",ca,140,0,ACSSF,4890,,,,,6,37,,,,302002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3968,2.36,1290,695,595,96.96969697,86.66666667,71.51515152
6037302003,14000US06037302003,"Census Tract 3020.03, Los Angeles County, California","Census Tract 3020.03, Los Angeles County, California",ca,140,0,ACSSF,4891,,,,,6,37,,,,302003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3834,2.7,1095,685,415,140,103.6363636,86.66666667
6037302004,14000US06037302004,"Census Tract 3020.04, Los Angeles County, California","Census Tract 3020.04, Los Angeles County, California",ca,140,0,ACSSF,4892,,,,,6,37,,,,302004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4405,2.75,1380,815,565,146.0606061,116.3636364,79.39393939
6037302102,14000US06037302102,"Census Tract 3021.02, Los Angeles County, California","Census Tract 3021.02, Los Angeles County, California",ca,140,0,ACSSF,4893,,,,,6,37,,,,302102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5771,2.27,2265,1050,1215,204.2424242,108.4848485,133.9393939
6037302103,14000US06037302103,"Census Tract 3021.03, Los Angeles County, California","Census Tract 3021.03, Los Angeles County, California",ca,140,0,ACSSF,4894,,,,,6,37,,,,302103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5862,2.98,1660,935,725,133.3333333,102.4242424,76.36363636
6037302104,14000US06037302104,"Census Tract 3021.04, Los Angeles County, California","Census Tract 3021.04, Los Angeles County, California",ca,140,0,ACSSF,4895,,,,,6,37,,,,302104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4028,2.76,1420,805,615,112.1212121,81.81818182,80.60606061
6037302201,14000US06037302201,"Census Tract 3022.01, Los Angeles County, California","Census Tract 3022.01, Los Angeles County, California",ca,140,0,ACSSF,4896,,,,,6,37,,,,302201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4086,2.43,910,570,340,91.51515152,74.54545455,52.72727273
6037302202,14000US06037302202,"Census Tract 3022.02, Los Angeles County, California","Census Tract 3022.02, Los Angeles County, California",ca,140,0,ACSSF,4897,,,,,6,37,,,,302202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,2.69,1490,800,690,146.6666667,112.1212121,110.3030303
6037302301,14000US06037302301,"Census Tract 3023.01, Los Angeles County, California","Census Tract 3023.01, Los Angeles County, California",ca,140,0,ACSSF,4898,,,,,6,37,,,,302301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4359,2.92,1475,835,640,110.9090909,86.66666667,70.90909091
6037302302,14000US06037302302,"Census Tract 3023.02, Los Angeles County, California","Census Tract 3023.02, Los Angeles County, California",ca,140,0,ACSSF,4899,,,,,6,37,,,,302302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5138,2.9,1625,870,755,110.9090909,81.21212121,73.93939394
6037302401,14000US06037302401,"Census Tract 3024.01, Los Angeles County, California","Census Tract 3024.01, Los Angeles County, California",ca,140,0,ACSSF,4900,,,,,6,37,,,,302401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5887,2.7,2095,1230,865,198.7878788,134.5454545,137.5757576
6037302503,14000US06037302503,"Census Tract 3025.03, Los Angeles County, California","Census Tract 3025.03, Los Angeles County, California",ca,140,0,ACSSF,4901,,,,,6,37,,,,302503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4573,3.11,1505,790,715,116.969697,78.78787879,88.48484848
6037302504,14000US06037302504,"Census Tract 3025.04, Los Angeles County, California","Census Tract 3025.04, Los Angeles County, California",ca,140,0,ACSSF,4902,,,,,6,37,,,,302504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4409,3.01,1205,665,540,118.7878788,98.18181818,72.12121212
6037302505,14000US06037302505,"Census Tract 3025.05, Los Angeles County, California","Census Tract 3025.05, Los Angeles County, California",ca,140,0,ACSSF,4903,,,,,6,37,,,,302505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4503,2.98,1325,745,575,128.4848485,86.06060606,69.6969697
6037302506,14000US06037302506,"Census Tract 3025.06, Los Angeles County, California","Census Tract 3025.06, Los Angeles County, California",ca,140,0,ACSSF,4904,,,,,6,37,,,,302506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520,2.5,1195,585,610,113.3333333,89.09090909,78.78787879
6037310100,14000US06037310100,"Census Tract 3101, Los Angeles County, California","Census Tract 3101, Los Angeles County, California",ca,140,0,ACSSF,4905,,,,,6,37,,,,310100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813,3.05,2455,1240,1215,142.4242424,109.0909091,86.06060606
6037310201,14000US06037310201,"Census Tract 3102.01, Los Angeles County, California","Census Tract 3102.01, Los Angeles County, California",ca,140,0,ACSSF,4906,,,,,6,37,,,,310201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5797,2.8,2055,1100,955,150.9090909,109.6969697,95.75757576
6037310202,14000US06037310202,"Census Tract 3102.02, Los Angeles County, California","Census Tract 3102.02, Los Angeles County, California",ca,140,0,ACSSF,4907,,,,,6,37,,,,310202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,2.83,1995,1035,960,129.6969697,94.54545455,92.12121212
6037310300,14000US06037310300,"Census Tract 3103, Los Angeles County, California","Census Tract 3103, Los Angeles County, California",ca,140,0,ACSSF,4908,,,,,6,37,,,,310300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2853,2.87,1125,680,445,71.51515152,47.27272727,47.87878788
6037310400,14000US06037310400,"Census Tract 3104, Los Angeles County, California","Census Tract 3104, Los Angeles County, California",ca,140,0,ACSSF,4909,,,,,6,37,,,,310400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3174,2.51,1405,710,695,92.72727273,64.84848485,62.42424242
6037310501,14000US06037310501,"Census Tract 3105.01, Los Angeles County, California","Census Tract 3105.01, Los Angeles County, California",ca,140,0,ACSSF,4910,,,,,6,37,,,,310501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3474,2.71,1295,685,610,133.3333333,85.45454545,77.57575758
6037310601,14000US06037310601,"Census Tract 3106.01, Los Angeles County, California","Census Tract 3106.01, Los Angeles County, California",ca,140,0,ACSSF,4911,,,,,6,37,,,,310601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6502,2.72,2575,1245,1330,188.4848485,160.6060606,124.2424242
6037310602,14000US06037310602,"Census Tract 3106.02, Los Angeles County, California","Census Tract 3106.02, Los Angeles County, California",ca,140,0,ACSSF,4912,,,,,6,37,,,,310602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2519,2.39,1035,525,510,91.51515152,51.51515152,75.75757576
6037310701,14000US06037310701,"Census Tract 3107.01, Los Angeles County, California","Census Tract 3107.01, Los Angeles County, California",ca,140,0,ACSSF,4913,,,,,6,37,,,,310701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488,2.15,985,525,460,121.2121212,79.39393939,60.60606061
6037310702,14000US06037310702,"Census Tract 3107.02, Los Angeles County, California","Census Tract 3107.02, Los Angeles County, California",ca,140,0,ACSSF,4914,,,,,6,37,,,,310702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7454,2.12,3140,1425,1715,327.8787879,146.6666667,264.8484848
6037310703,14000US06037310703,"Census Tract 3107.03, Los Angeles County, California","Census Tract 3107.03, Los Angeles County, California",ca,140,0,ACSSF,4915,,,,,6,37,,,,310703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5305,2.63,1955,1215,740,212.1212121,130.3030303,152.7272727
6037310800,14000US06037310800,"Census Tract 3108, Los Angeles County, California","Census Tract 3108, Los Angeles County, California",ca,140,0,ACSSF,4916,,,,,6,37,,,,310800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5446,2.69,2000,955,1050,141.8181818,87.27272727,100
6037310900,14000US06037310900,"Census Tract 3109, Los Angeles County, California","Census Tract 3109, Los Angeles County, California",ca,140,0,ACSSF,4917,,,,,6,37,,,,310900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6221,2.64,2640,1345,1295,156.3636364,147.2727273,130.9090909
6037311000,14000US06037311000,"Census Tract 3110, Los Angeles County, California","Census Tract 3110, Los Angeles County, California",ca,140,0,ACSSF,4918,,,,,6,37,,,,311000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4037,2.79,1905,905,1000,129.0909091,100.6060606,74.54545455
6037311100,14000US06037311100,"Census Tract 3111, Los Angeles County, California","Census Tract 3111, Los Angeles County, California",ca,140,0,ACSSF,4919,,,,,6,37,,,,311100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4044,3.16,1545,695,850,111.5151515,78.78787879,90.90909091
6037311200,14000US06037311200,"Census Tract 3112, Los Angeles County, California","Census Tract 3112, Los Angeles County, California",ca,140,0,ACSSF,4920,,,,,6,37,,,,311200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3230,2.64,1195,640,555,97.57575758,74.54545455,73.33333333
6037311300,14000US06037311300,"Census Tract 3113, Los Angeles County, California","Census Tract 3113, Los Angeles County, California",ca,140,0,ACSSF,4921,,,,,6,37,,,,311300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3849,2.56,1515,725,790,108.4848485,81.21212121,70.90909091
6037311400,14000US06037311400,"Census Tract 3114, Los Angeles County, California","Census Tract 3114, Los Angeles County, California",ca,140,0,ACSSF,4922,,,,,6,37,,,,311400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219,2.32,910,510,405,67.27272727,47.87878788,46.06060606
6037311500,14000US06037311500,"Census Tract 3115, Los Angeles County, California","Census Tract 3115, Los Angeles County, California",ca,140,0,ACSSF,4923,,,,,6,37,,,,311500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5441,2.27,2400,1220,1185,162.4242424,137.5757576,95.15151515
6037311600,14000US06037311600,"Census Tract 3116, Los Angeles County, California","Census Tract 3116, Los Angeles County, California",ca,140,0,ACSSF,4924,,,,,6,37,,,,311600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7224,1.91,3480,1705,1775,249.0909091,201.2121212,162.4242424
6037311700,14000US06037311700,"Census Tract 3117, Los Angeles County, California","Census Tract 3117, Los Angeles County, California",ca,140,0,ACSSF,4925,,,,,6,37,,,,311700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5800,2.27,2425,1080,1345,198.7878788,146.0606061,150.9090909
6037311801,14000US06037311801,"Census Tract 3118.01, Los Angeles County, California","Census Tract 3118.01, Los Angeles County, California",ca,140,0,ACSSF,4926,,,,,6,37,,,,311801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2978,2.46,1135,655,475,118.7878788,90.90909091,71.51515152
6037311802,14000US06037311802,"Census Tract 3118.02, Los Angeles County, California","Census Tract 3118.02, Los Angeles County, California",ca,140,0,ACSSF,4927,,,,,6,37,,,,311802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3857,2.76,1430,620,815,118.1818182,98.78787879,88.48484848
6037320000,14000US06037320000,"Census Tract 3200, Los Angeles County, California","Census Tract 3200, Los Angeles County, California",ca,140,0,ACSSF,4928,,,,,6,37,,,,320000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
