Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T003_001,SE_T003_002,SE_T003_003,SE_T057_001
6037190202,14000US06037190202,"Census Tract 1902.02, Los Angeles County, California","Census Tract 1902.02, Los Angeles County, California",ca,140,0,ACSSF,4283,,,,,6,37,,,,190202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3188,3188,39063.46,0.081610803,0.08161081,0.08161081,0,27917
6037190301,14000US06037190301,"Census Tract 1903.01, Los Angeles County, California","Census Tract 1903.01, Los Angeles County, California",ca,140,0,ACSSF,4284,,,,,6,37,,,,190301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4942,4942,31728.89,0.155757092,0.1557571,0.1557571,0,30737
6037190401,14000US06037190401,"Census Tract 1904.01, Los Angeles County, California","Census Tract 1904.01, Los Angeles County, California",ca,140,0,ACSSF,4285,,,,,6,37,,,,190401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3335,3335,51744.21,0.06445165,0.06445165,0.06445165,0,37500
6037190402,14000US06037190402,"Census Tract 1904.02, Los Angeles County, California","Census Tract 1904.02, Los Angeles County, California",ca,140,0,ACSSF,4286,,,,,6,37,,,,190402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261,2261,37264.47,0.060674412,0.06067441,0.06067441,0,21369
6037190510,14000US06037190510,"Census Tract 1905.10, Los Angeles County, California","Census Tract 1905.10, Los Angeles County, California",ca,140,0,ACSSF,4287,,,,,6,37,,,,190510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4873,4873,39639.85,0.122931844,0.1229318,0.1229318,0,28601
6037190520,14000US06037190520,"Census Tract 1905.20, Los Angeles County, California","Census Tract 1905.20, Los Angeles County, California",ca,140,0,ACSSF,4288,,,,,6,37,,,,190520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3785,3785,40183.25,0.094193487,0.09419349,0.09419349,0,25655
6037190700,14000US06037190700,"Census Tract 1907, Los Angeles County, California","Census Tract 1907, Los Angeles County, California",ca,140,0,ACSSF,4289,,,,,6,37,,,,190700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3212,3212,12947.88,0.24807142,0.2480714,0.2480714,0,26571
6037190801,14000US06037190801,"Census Tract 1908.01, Los Angeles County, California","Census Tract 1908.01, Los Angeles County, California",ca,140,0,ACSSF,4290,,,,,6,37,,,,190801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2343,2343,18718.42,0.12517085,0.1251709,0.1251709,0,18718
6037190802,14000US06037190802,"Census Tract 1908.02, Los Angeles County, California","Census Tract 1908.02, Los Angeles County, California",ca,140,0,ACSSF,4291,,,,,6,37,,,,190802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2698,2698,14355.66,0.187939867,0.1879399,0.1879399,0,33167
6037190901,14000US06037190901,"Census Tract 1909.01, Los Angeles County, California","Census Tract 1909.01, Los Angeles County, California",ca,140,0,ACSSF,4292,,,,,6,37,,,,190901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4152,4152,21937.23,0.189267286,0.1892673,0.1892673,0,30828
6037190902,14000US06037190902,"Census Tract 1909.02, Los Angeles County, California","Census Tract 1909.02, Los Angeles County, California",ca,140,0,ACSSF,4293,,,,,6,37,,,,190902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4337,4337,23065.54,0.188029443,0.1880294,0.1880294,0,30700
6037191000,14000US06037191000,"Census Tract 1910, Los Angeles County, California","Census Tract 1910, Los Angeles County, California",ca,140,0,ACSSF,4294,,,,,6,37,,,,191000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3751,3751,14975.9,0.250469114,0.2504691,0.2504691,0,37500
6037191110,14000US06037191110,"Census Tract 1911.10, Los Angeles County, California","Census Tract 1911.10, Los Angeles County, California",ca,140,0,ACSSF,4295,,,,,6,37,,,,191110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3639,3639,34555.2,0.105309754,0.1053098,0.1053098,0,23781
6037191120,14000US06037191120,"Census Tract 1911.20, Los Angeles County, California","Census Tract 1911.20, Los Angeles County, California",ca,140,0,ACSSF,4296,,,,,6,37,,,,191120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4316,4316,29443.23,0.146587166,0.1465872,0.1465872,0,28926
6037191201,14000US06037191201,"Census Tract 1912.01, Los Angeles County, California","Census Tract 1912.01, Los Angeles County, California",ca,140,0,ACSSF,4297,,,,,6,37,,,,191201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701,4701,21275.45,0.220958939,0.2209589,0.2209589,0,26480
6037191203,14000US06037191203,"Census Tract 1912.03, Los Angeles County, California","Census Tract 1912.03, Los Angeles County, California",ca,140,0,ACSSF,4298,,,,,6,37,,,,191203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2655,2655,33509.5,0.079231255,0.07923125,0.07923125,0,29083
6037191204,14000US06037191204,"Census Tract 1912.04, Los Angeles County, California","Census Tract 1912.04, Los Angeles County, California",ca,140,0,ACSSF,4299,,,,,6,37,,,,191204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909,1909,24587.92,0.077639742,0.07763974,0.07763974,0,33272
6037191301,14000US06037191301,"Census Tract 1913.01, Los Angeles County, California","Census Tract 1913.01, Los Angeles County, California",ca,140,0,ACSSF,4300,,,,,6,37,,,,191301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541,2541,24059.66,0.105612458,0.1056125,0.1056125,0,41808
6037191302,14000US06037191302,"Census Tract 1913.02, Los Angeles County, California","Census Tract 1913.02, Los Angeles County, California",ca,140,0,ACSSF,4301,,,,,6,37,,,,191302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433,2433,14915.22,0.163121991,0.163122,0.163122,0,41833
6037191410,14000US06037191410,"Census Tract 1914.10, Los Angeles County, California","Census Tract 1914.10, Los Angeles County, California",ca,140,0,ACSSF,4302,,,,,6,37,,,,191410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4964,4964,41288.76,0.120226426,0.1202264,0.1202264,0,31128
6037191420,14000US06037191420,"Census Tract 1914.20, Los Angeles County, California","Census Tract 1914.20, Los Angeles County, California",ca,140,0,ACSSF,4303,,,,,6,37,,,,191420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3981,3981,45386.18,0.08771392,0.08771392,0.08771392,0,40476
6037191500,14000US06037191500,"Census Tract 1915, Los Angeles County, California","Census Tract 1915, Los Angeles County, California",ca,140,0,ACSSF,4304,,,,,6,37,,,,191500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5424,5424,21902.75,0.247640144,0.2476401,0.2476401,0,38813
6037191610,14000US06037191610,"Census Tract 1916.10, Los Angeles County, California","Census Tract 1916.10, Los Angeles County, California",ca,140,0,ACSSF,4305,,,,,6,37,,,,191610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4424,4424,27439.18,0.161229318,0.1612293,0.1612293,0,36414
6037191620,14000US06037191620,"Census Tract 1916.20, Los Angeles County, California","Census Tract 1916.20, Los Angeles County, California",ca,140,0,ACSSF,4306,,,,,6,37,,,,191620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3022,3022,34150.01,0.088491916,0.08849192,0.08849192,0,26927
6037191710,14000US06037191710,"Census Tract 1917.10, Los Angeles County, California","Census Tract 1917.10, Los Angeles County, California",ca,140,0,ACSSF,4307,,,,,6,37,,,,191710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2865,2865,10520.76,0.272318636,0.2736024,0.2723186,0.00128379,20842
6037191720,14000US06037191720,"Census Tract 1917.20, Los Angeles County, California","Census Tract 1917.20, Los Angeles County, California",ca,140,0,ACSSF,4308,,,,,6,37,,,,191720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4007,4007,39262.29,0.10205723,0.1020572,0.1020572,0,24665
6037191810,14000US06037191810,"Census Tract 1918.10, Los Angeles County, California","Census Tract 1918.10, Los Angeles County, California",ca,140,0,ACSSF,4309,,,,,6,37,,,,191810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3742,3742,23974.85,0.15608026,0.1560803,0.1560803,0,30704
6037191820,14000US06037191820,"Census Tract 1918.20, Los Angeles County, California","Census Tract 1918.20, Los Angeles County, California",ca,140,0,ACSSF,4310,,,,,6,37,,,,191820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688,2688,17201.1,0.156269064,0.1562691,0.1562691,0,42150
6037191901,14000US06037191901,"Census Tract 1919.01, Los Angeles County, California","Census Tract 1919.01, Los Angeles County, California",ca,140,0,ACSSF,4311,,,,,6,37,,,,191901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3388,3388,11349.34,0.29851953,0.2985195,0.2985195,0,53446
6037191902,14000US06037191902,"Census Tract 1919.02, Los Angeles County, California","Census Tract 1919.02, Los Angeles County, California",ca,140,0,ACSSF,4312,,,,,6,37,,,,191902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3120,3120,11125.91,0.280426396,0.2804264,0.2804264,0,73472
6037192001,14000US06037192001,"Census Tract 1920.01, Los Angeles County, California","Census Tract 1920.01, Los Angeles County, California",ca,140,0,ACSSF,4313,,,,,6,37,,,,192001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2509,2509,12242.93,0.20493454,0.2049345,0.2049345,0,51228
6037192002,14000US06037192002,"Census Tract 1920.02, Los Angeles County, California","Census Tract 1920.02, Los Angeles County, California",ca,140,0,ACSSF,4314,,,,,6,37,,,,192002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642,2642,7972.202,0.331401535,0.3314015,0.3314015,0,88064
6037192300,14000US06037192300,"Census Tract 1923, Los Angeles County, California","Census Tract 1923, Los Angeles County, California",ca,140,0,ACSSF,4315,,,,,6,37,,,,192300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2775,2775,8171.991,0.339574546,0.3395745,0.3395745,0,105189
6037192410,14000US06037192410,"Census Tract 1924.10, Los Angeles County, California","Census Tract 1924.10, Los Angeles County, California",ca,140,0,ACSSF,4316,,,,,6,37,,,,192410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3576,3576,13542.64,0.264054891,0.2640549,0.2640549,0,56740
6037192420,14000US06037192420,"Census Tract 1924.20, Los Angeles County, California","Census Tract 1924.20, Los Angeles County, California",ca,140,0,ACSSF,4317,,,,,6,37,,,,192420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4140,4140,33002.01,0.125446913,0.1254469,0.1254469,0,47120
6037192510,14000US06037192510,"Census Tract 1925.10, Los Angeles County, California","Census Tract 1925.10, Los Angeles County, California",ca,140,0,ACSSF,4318,,,,,6,37,,,,192510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3911,3911,29726.91,0.131564316,0.1315643,0.1315643,0,37476
6037192520,14000US06037192520,"Census Tract 1925.20, Los Angeles County, California","Census Tract 1925.20, Los Angeles County, California",ca,140,0,ACSSF,4319,,,,,6,37,,,,192520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5232,5232,44024.46,0.118843022,0.118843,0.118843,0,31674
6037192610,14000US06037192610,"Census Tract 1926.10, Los Angeles County, California","Census Tract 1926.10, Los Angeles County, California",ca,140,0,ACSSF,4320,,,,,6,37,,,,192610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4953,4953,30880.99,0.160389932,0.1603899,0.1603899,0,31305
6037192620,14000US06037192620,"Census Tract 1926.20, Los Angeles County, California","Census Tract 1926.20, Los Angeles County, California",ca,140,0,ACSSF,4321,,,,,6,37,,,,192620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3821,3821,40632.06,0.094039046,0.09403905,0.09403905,0,30104
6037192700,14000US06037192700,"Census Tract 1927, Los Angeles County, California","Census Tract 1927, Los Angeles County, California",ca,140,0,ACSSF,4322,,,,,6,37,,,,192700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3326,3326,16216.47,0.205100178,0.2051002,0.2051002,0,29157
6037194101,14000US06037194101,"Census Tract 1941.01, Los Angeles County, California","Census Tract 1941.01, Los Angeles County, California",ca,140,0,ACSSF,4323,,,,,6,37,,,,194101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3099,3099,3156.572,0.981761305,0.9817613,0.9817613,0,71172
6037194102,14000US06037194102,"Census Tract 1941.02, Los Angeles County, California","Census Tract 1941.02, Los Angeles County, California",ca,140,0,ACSSF,4324,,,,,6,37,,,,194102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3499,3499,2588.873,1.351553366,1.352715,1.351553,0.001161781,137444
6037194200,14000US06037194200,"Census Tract 1942, Los Angeles County, California","Census Tract 1942, Los Angeles County, California",ca,140,0,ACSSF,4325,,,,,6,37,,,,194200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3569,3569,3550.855,1.005110062,1.00511,1.00511,0,109760
6037194300,14000US06037194300,"Census Tract 1943, Los Angeles County, California","Census Tract 1943, Los Angeles County, California",ca,140,0,ACSSF,4326,,,,,6,37,,,,194300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3683,3683,3863.166,0.953363104,0.9533631,0.9533631,0,161875
6037194401,14000US06037194401,"Census Tract 1944.01, Los Angeles County, California","Census Tract 1944.01, Los Angeles County, California",ca,140,0,ACSSF,4327,,,,,6,37,,,,194401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454,2454,13646.21,0.179830177,0.1798302,0.1798302,0,76058
6037194402,14000US06037194402,"Census Tract 1944.02, Los Angeles County, California","Census Tract 1944.02, Los Angeles County, California",ca,140,0,ACSSF,4328,,,,,6,37,,,,194402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3542,3542,15570.72,0.227478274,0.2274783,0.2274783,0,84198
6037194500,14000US06037194500,"Census Tract 1945, Los Angeles County, California","Census Tract 1945, Los Angeles County, California",ca,140,0,ACSSF,4329,,,,,6,37,,,,194500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2019,7630.039,0.264612037,0.264612,0.264612,0,71250
6037195100,14000US06037195100,"Census Tract 1951, Los Angeles County, California","Census Tract 1951, Los Angeles County, California",ca,140,0,ACSSF,4330,,,,,6,37,,,,195100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4981,4981,8236.1,0.604776547,0.7318285,0.6047766,0.1270519,114148
6037195201,14000US06037195201,"Census Tract 1952.01, Los Angeles County, California","Census Tract 1952.01, Los Angeles County, California",ca,140,0,ACSSF,4331,,,,,6,37,,,,195201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2969,2969,12798.53,0.231979839,0.2319798,0.2319798,0,70298
6037195202,14000US06037195202,"Census Tract 1952.02, Los Angeles County, California","Census Tract 1952.02, Los Angeles County, California",ca,140,0,ACSSF,4332,,,,,6,37,,,,195202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3320,3320,9793.788,0.338990374,0.3389904,0.3389904,0,107576
6037195300,14000US06037195300,"Census Tract 1953, Los Angeles County, California","Census Tract 1953, Los Angeles County, California",ca,140,0,ACSSF,4333,,,,,6,37,,,,195300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518,3518,15700.17,0.224074011,0.224074,0.224074,0,66250
6037195400,14000US06037195400,"Census Tract 1954, Los Angeles County, California","Census Tract 1954, Los Angeles County, California",ca,140,0,ACSSF,4334,,,,,6,37,,,,195400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4046,4046,10171.07,0.397794893,0.3977949,0.3977949,0,73704
6037195500,14000US06037195500,"Census Tract 1955, Los Angeles County, California","Census Tract 1955, Los Angeles County, California",ca,140,0,ACSSF,4335,,,,,6,37,,,,195500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4934,4934,10515.91,0.46919368,0.4691937,0.4691937,0,62163
6037195600,14000US06037195600,"Census Tract 1956, Los Angeles County, California","Census Tract 1956, Los Angeles County, California",ca,140,0,ACSSF,4336,,,,,6,37,,,,195600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3271,3271,16057.82,0.20370133,0.2037013,0.2037013,0,43053
6037195710,14000US06037195710,"Census Tract 1957.10, Los Angeles County, California","Census Tract 1957.10, Los Angeles County, California",ca,140,0,ACSSF,4337,,,,,6,37,,,,195710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4877,4877,26129.94,0.186644108,0.1866441,0.1866441,0,39591
6037195720,14000US06037195720,"Census Tract 1957.20, Los Angeles County, California","Census Tract 1957.20, Los Angeles County, California",ca,140,0,ACSSF,4338,,,,,6,37,,,,195720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,2206,19801.12,0.111407852,0.1114079,0.1114079,0,44776
6037195802,14000US06037195802,"Census Tract 1958.02, Los Angeles County, California","Census Tract 1958.02, Los Angeles County, California",ca,140,0,ACSSF,4339,,,,,6,37,,,,195802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2697,2697,17353.88,0.155411917,0.1554119,0.1554119,0,37063
6037195803,14000US06037195803,"Census Tract 1958.03, Los Angeles County, California","Census Tract 1958.03, Los Angeles County, California",ca,140,0,ACSSF,4340,,,,,6,37,,,,195803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2879,2879,19758.17,0.145711872,0.1457119,0.1457119,0,63321
6037195804,14000US06037195804,"Census Tract 1958.04, Los Angeles County, California","Census Tract 1958.04, Los Angeles County, California",ca,140,0,ACSSF,4341,,,,,6,37,,,,195804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2355,2355,18160.88,0.129674346,0.1296743,0.1296743,0,48030
6037195901,14000US06037195901,"Census Tract 1959.01, Los Angeles County, California","Census Tract 1959.01, Los Angeles County, California",ca,140,0,ACSSF,4342,,,,,6,37,,,,195901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566,2566,22847.6,0.112309401,0.1123094,0.1123094,0,51114
6037195902,14000US06037195902,"Census Tract 1959.02, Los Angeles County, California","Census Tract 1959.02, Los Angeles County, California",ca,140,0,ACSSF,4343,,,,,6,37,,,,195902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,1976,15435.01,0.12802067,0.1342462,0.1280207,0.006225511,47222
6037195903,14000US06037195903,"Census Tract 1959.03, Los Angeles County, California","Census Tract 1959.03, Los Angeles County, California",ca,140,0,ACSSF,4344,,,,,6,37,,,,195903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476,2476,26935.07,0.09192475,0.09192475,0.09192475,0,52197
6037197200,14000US06037197200,"Census Tract 1972, Los Angeles County, California","Census Tract 1972, Los Angeles County, California",ca,140,0,ACSSF,4345,,,,,6,37,,,,197200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3925,3925,13617.24,0.288237629,0.3009894,0.2882376,0.0127518,46813
6037197300,14000US06037197300,"Census Tract 1973, Los Angeles County, California","Census Tract 1973, Los Angeles County, California",ca,140,0,ACSSF,4346,,,,,6,37,,,,197300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3991,3991,15799.32,0.252605804,0.2526058,0.2526058,0,51875
6037197410,14000US06037197410,"Census Tract 1974.10, Los Angeles County, California","Census Tract 1974.10, Los Angeles County, California",ca,140,0,ACSSF,4347,,,,,6,37,,,,197410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3962,3962,7362.106,0.538161181,0.5381612,0.5381612,0,69231
6037197420,14000US06037197420,"Census Tract 1974.20, Los Angeles County, California","Census Tract 1974.20, Los Angeles County, California",ca,140,0,ACSSF,4348,,,,,6,37,,,,197420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3492,3492,14692.25,0.237676391,0.2376764,0.2376764,0,55156
6037197500,14000US06037197500,"Census Tract 1975, Los Angeles County, California","Census Tract 1975, Los Angeles County, California",ca,140,0,ACSSF,4349,,,,,6,37,,,,197500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4043,4043,18002.45,0.224580577,0.2472876,0.2245806,0.02270705,53623
6037197600,14000US06037197600,"Census Tract 1976, Los Angeles County, California","Census Tract 1976, Los Angeles County, California",ca,140,0,ACSSF,4350,,,,,6,37,,,,197600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523,2523,16828.59,0.149923475,0.1499235,0.1499235,0,46893
6037197700,14000US06037197700,"Census Tract 1977, Los Angeles County, California","Census Tract 1977, Los Angeles County, California",ca,140,0,ACSSF,4351,,,,,6,37,,,,197700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5151,5151,19010.54,0.270954923,0.2709549,0.2709549,0,31571
6037199000,14000US06037199000,"Census Tract 1990, Los Angeles County, California","Census Tract 1990, Los Angeles County, California",ca,140,0,ACSSF,4352,,,,,6,37,,,,199000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5170,5170,8921.134,0.579522762,0.602563,0.5795228,0.02304026,34369
6037199110,14000US06037199110,"Census Tract 1991.10, Los Angeles County, California","Census Tract 1991.10, Los Angeles County, California",ca,140,0,ACSSF,4353,,,,,6,37,,,,199110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2506,2506,7194.89,0.348302772,0.3483028,0.3483028,0,45987
6037199120,14000US06037199120,"Census Tract 1991.20, Los Angeles County, California","Census Tract 1991.20, Los Angeles County, California",ca,140,0,ACSSF,4354,,,,,6,37,,,,199120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4349,4349,11943.2,0.364140297,0.3713782,0.3641403,0.007237871,26694
6037199201,14000US06037199201,"Census Tract 1992.01, Los Angeles County, California","Census Tract 1992.01, Los Angeles County, California",ca,140,0,ACSSF,4355,,,,,6,37,,,,199201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4321,4321,28318.74,0.152584491,0.1525845,0.1525845,0,34439
6037199202,14000US06037199202,"Census Tract 1992.02, Los Angeles County, California","Census Tract 1992.02, Los Angeles County, California",ca,140,0,ACSSF,4356,,,,,6,37,,,,199202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2735,2735,7424.358,0.368382016,0.368382,0.368382,0,38605
6037199300,14000US06037199300,"Census Tract 1993, Los Angeles County, California","Census Tract 1993, Los Angeles County, California",ca,140,0,ACSSF,4357,,,,,6,37,,,,199300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3772,3772,3831.561,0.98445514,1.00059,0.9844552,0.01613521,54063
6037199400,14000US06037199400,"Census Tract 1994, Los Angeles County, California","Census Tract 1994, Los Angeles County, California",ca,140,0,ACSSF,4358,,,,,6,37,,,,199400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4717,4717,18235.11,0.258676874,0.2691537,0.2586769,0.01047688,34803
6037199700,14000US06037199700,"Census Tract 1997, Los Angeles County, California","Census Tract 1997, Los Angeles County, California",ca,140,0,ACSSF,4359,,,,,6,37,,,,199700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3320,3320,9175.779,0.36182214,0.3747427,0.3618221,0.01292052,30369
6037199800,14000US06037199800,"Census Tract 1998, Los Angeles County, California","Census Tract 1998, Los Angeles County, California",ca,140,0,ACSSF,4360,,,,,6,37,,,,199800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5083,5083,20214.55,0.251452516,0.2514525,0.2514525,0,31689
6037199900,14000US06037199900,"Census Tract 1999, Los Angeles County, California","Census Tract 1999, Los Angeles County, California",ca,140,0,ACSSF,4361,,,,,6,37,,,,199900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2901,2901,16960.2,0.171047511,0.1710475,0.1710475,0,24813
6037201110,14000US06037201110,"Census Tract 2011.10, Los Angeles County, California","Census Tract 2011.10, Los Angeles County, California",ca,140,0,ACSSF,4362,,,,,6,37,,,,201110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3151,3151,8049.367,0.391459343,0.3914593,0.3914593,0,48713
6037201120,14000US06037201120,"Census Tract 2011.20, Los Angeles County, California","Census Tract 2011.20, Los Angeles County, California",ca,140,0,ACSSF,4363,,,,,6,37,,,,201120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4427,4427,14503.18,0.305243499,0.3052435,0.3052435,0,35405
6037201200,14000US06037201200,"Census Tract 2012, Los Angeles County, California","Census Tract 2012, Los Angeles County, California",ca,140,0,ACSSF,4364,,,,,6,37,,,,201200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582,2582,15174.72,0.170151367,0.1701514,0.1701514,0,40486
6037201301,14000US06037201301,"Census Tract 2013.01, Los Angeles County, California","Census Tract 2013.01, Los Angeles County, California",ca,140,0,ACSSF,4365,,,,,6,37,,,,201301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3146,3146,9335.781,0.336983028,0.336983,0.336983,0,41304
6037201302,14000US06037201302,"Census Tract 2013.02, Los Angeles County, California","Census Tract 2013.02, Los Angeles County, California",ca,140,0,ACSSF,4366,,,,,6,37,,,,201302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3464,3464,9046.67,0.382903318,0.3829033,0.3829033,0,59674
6037201401,14000US06037201401,"Census Tract 2014.01, Los Angeles County, California","Census Tract 2014.01, Los Angeles County, California",ca,140,0,ACSSF,4367,,,,,6,37,,,,201401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5045,5045,10263.44,0.49155054,0.5026262,0.4915505,0.01107573,55058
6037201402,14000US06037201402,"Census Tract 2014.02, Los Angeles County, California","Census Tract 2014.02, Los Angeles County, California",ca,140,0,ACSSF,4368,,,,,6,37,,,,201402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4574,4574,6102.628,0.749513125,0.7495131,0.7495131,0,51281
